step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
85,0,0.001,7.61079,2000,5.5624,5.29455,3.56759,5.86099,596.008,581.855,2145.63,2094.68,5.85156,2443.49,19.4212,35.921,765.625,765.625,0.276299,552.598,0.0103148,20.6296,8.62284,17245.7,302.441,-1.17516,2.98924e-11,0.377254,2.1464,36672.5
86,0,0.001,8.27916,2000,5.61214,5.32912,3.60263,5.92882,597.891,585.336,2152.41,2107.21,4.83594,2455.93,18.5676,34.7584,765.625,765.625,0.280578,561.156,0.0112549,22.5098,8.48748,16975,303.332,-1.2703,-2.13453e-11,0.368034,2.30229,37083.7
87,0,0.001,8.91572,2000,5.62362,5.33955,3.61924,5.94156,598.121,586.277,2153.24,2110.6,4.5,2472.36,18.6236,34.7146,765.625,765.625,0.281889,563.777,0.0115008,23.0017,8.44093,16881.9,303.512,-1.2977,-1.50805e-11,0.364866,3.33795,37504.2
88,0,0.001,8.25944,2000,5.61262,5.35489,3.54731,5.89865,599.074,584.598,2156.67,2104.55,6.15625,2451.58,17.8188,34.507,765.625,765.625,0.276908,553.816,0.0102249,20.4498,8.69954,17399.1,304.008,-1.18854,-9.53571e-12,0.355903,3.45157,37890.8
89,0,0.001,7.46214,2000,5.73611,5.44964,3.63856,6.05631,601.777,589.508,2166.4,2122.23,5.47656,2565.86,17.1809,33.0881,765.625,765.625,0.281062,562.125,0.0111557,22.3114,8.33775,16675.5,305.363,-1.28905,-3.31289e-11,0.344274,2.13189,38267.6
90,0,0.001,7.95941,2000,5.6823,5.39386,3.63809,6.00512,600.836,589.152,2163.01,2120.95,4.74219,2558.33,17.6466,33.6183,765.625,765.625,0.282721,565.441,0.0113298,22.6596,8.3781,16756.2,304.859,-1.29376,1.34918e-12,0.33815,2.33891,38670
91,0,0.001,8.88319,2000,5.56429,5.27975,3.64306,5.88306,598.715,587.184,2155.37,2113.86,4.25,2493.57,18.4514,34.66,765.625,765.625,0.282967,565.934,0.0111947,22.3893,8.50364,17007.3,303.824,-1.2537,2.04587e-11,0.33652,2.49048,39088.6
92,0,0.001,8.54729,2000,5.68181,5.40323,3.58095,5.99281,604.488,591.602,2176.16,2129.77,5.39844,2501.71,15.6846,31.9368,765.625,765.625,0.282305,564.609,0.0110528,22.1057,8.50303,17006.1,306.684,-1.27049,-1.86748e-11,0.331916,2.06734,39498.6
93,0,0.001,7.86685,2000,5.45203,5.2281,3.49144,5.69841,595.781,578.137,2144.81,2081.29,8.16406,2384.21,18.5457,36.0984,765.625,765.625,0.268658,537.316,0.0076823,15.3646,9.09388,18187.8,302.316,-0.954638,2.15887e-11,0.329735,2.42575,39919.2
94,0,0.001,7.57006,2000,5.78532,5.51287,3.58488,6.0882,606.875,592.93,2184.75,2134.55,6.5625,2525.65,14.5158,30.6671,765.625,765.625,0.280059,560.117,0.0104547,20.9095,8.4355,16871,307.91,-1.24757,2.5432e-11,0.324561,2.52822,40323.2
95,0,0.001,8.01221,2000,5.88303,5.60314,3.59111,6.19432,608.871,594.973,2191.94,2141.9,6.6875,2559.54,13.6356,29.5707,765.625,765.625,0.280768,561.535,0.010574,21.148,8.32694,16653.9,308.934,-1.27886,1.0821e-11,0.311032,2.24921,40718.5
96,0,0.001,8.95404,2000,5.89246,5.60418,3.61715,6.21403,610.02,597.039,2196.07,2149.34,5.79688,2544.54,13.0533,28.8405,765.625,765.625,0.284027,568.055,0.0112054,22.4107,8.26632,16532.6,309.566,-1.32637,8.01555e-12,0.308997,2.09181,41131.6
97,0,0.001,8.20157,2000,5.71646,5.42978,3.59514,6.03698,608.352,596.691,2190.07,2148.09,4.38281,2500.05,13.9887,30.1132,765.625,765.625,0.287389,574.777,0.0117698,23.5397,8.45144,16902.9,308.781,-1.35646,-3.07958e-12,0.321201,2.17352,41533.6
98,0,0.001,7.579,2000,5.61029,5.32429,3.60189,5.93062,606.668,595.312,2184,2143.12,3.4375,2434.03,15.0187,31.335,765.625,765.625,0.289062,578.125,0.0119136,23.8273,8.55554,17111.1,307.84,-1.34335,-5.08664e-11,0.32018,3.60622,41937.9
99,0,0.001,8.03429,2000,5.62139,5.36555,3.52102,5.90523,608.762,594.598,2191.54,2140.55,5.86719,2451.18,13.3676,30.2742,765.625,765.625,0.282631,565.262,0.0104539,20.9078,8.8048,17609.6,308.957,-1.25403,1.80825e-11,0.313457,2.23073,42347.2
100,0,0.001,8.54443,2000,5.61409,5.32846,3.57121,5.93402,605.277,593.703,2179,2137.33,3.88281,2502.72,15.26,31.6422,765.625,765.625,0.287145,574.289,0.0112837,22.5673,8.58976,17179.5,307.082,-1.28296,-3.88051e-11,0.32845,2.30406,42760
101,0,0.001,8.8868,2000,5.73848,5.45238,3.57312,6.05845,609.898,597.668,2195.63,2151.6,4.98438,2522.38,13.4677,29.6159,765.625,765.625,0.286373,572.746,0.0111456,22.2911,8.45906,16918.1,309.48,-1.31704,3.34416e-11,0.314216,2.74804,43174.8
102,0,0.001,7.81265,2000,5.77685,5.50293,3.55357,6.08171,611.316,598.191,2200.74,2153.49,5.51562,2517.85,12.438,28.749,765.625,765.625,0.285307,570.613,0.0108219,21.6438,8.52054,17041.1,310.18,-1.28816,-6.47754e-12,0.310535,2.19118,43580.6
103,0,0.001,7.65945,2000,5.75136,5.48737,3.54925,6.04421,611.039,597.371,2199.74,2150.54,5.95312,2542.58,12.5048,29.0366,765.625,765.625,0.283803,567.605,0.0103663,20.7325,8.62106,17242.1,309.965,-1.24862,6.72971e-12,0.301856,2.26447,43974
104,0,0.001,8.05719,2000,5.71255,5.43193,3.55177,6.02589,611.816,599.523,2202.54,2158.28,4.59375,2490.04,12.0899,28.4389,765.625,765.625,0.288277,576.555,0.011249,22.498,8.5546,17109.2,310.465,-1.30773,-4.12786e-11,0.309857,2.30092,44367.9
105,0,0.001,9.19657,2000,5.7484,5.47837,3.53873,6.04861,611.332,597.418,2200.8,2150.7,5.66406,2420.53,12.2091,28.6605,765.625,765.625,0.284549,569.098,0.0102822,20.5643,8.58558,17171.2,310.172,-1.22769,2.26728e-11,0.297166,2.26139,44802.3
106,0,0.001,8.72696,2000,5.75862,5.47817,3.56104,6.07156,612.969,600.012,2206.69,2160.04,5.00781,2457.99,11.799,28.1051,765.625,765.625,0.287486,574.973,0.0108957,21.7914,8.52559,17051.2,311.02,-1.28566,-3.87565e-12,0.294346,2.33011,45221.5
107,0,0.001,7.80531,2000,5.62608,5.36287,3.49635,5.91901,609.215,595.422,2193.17,2143.52,5.58594,2478.64,12.9624,29.8698,765.625,765.625,0.283746,567.492,0.00986333,19.7267,8.81392,17627.8,309.18,-1.18271,-1.49475e-11,0.298078,2.37912,45638.6
108,0,0.001,8.05436,2000,5.42233,5.19454,3.42405,5.67374,599.719,582.383,2158.99,2096.58,7.28906,2323.06,16.5598,34.4855,765.625,765.625,0.272969,545.938,0.00709889,14.1978,9.28899,18578,304.316,-0.882915,-2.55979e-12,0.290948,2.20315,46026.9
109,0,0.001,8.15176,2000,5.64312,5.37358,3.54898,5.94364,611.754,598.727,2202.31,2155.42,5,2500.1,11.9118,28.6127,765.625,765.625,0.286863,573.727,0.010473,20.9461,8.71891,17437.8,310.387,-1.23551,2.68757e-11,0.290514,2.36893,46429.1
110,0,0.001,9.03443,2000,5.61307,5.33534,3.57141,5.92339,612.199,600.469,2203.92,2161.69,3.8125,2447.57,11.9147,28.4833,765.625,765.625,0.290703,581.406,0.0112467,22.4934,8.66926,17338.5,310.727,-1.29952,-1.43213e-11,0.29169,2.50213,46850.8
111,0,0.001,8.57763,2000,5.74118,5.47,3.53433,6.04277,612.953,599.641,2206.63,2158.71,5.57812,2500.8,11.6386,28.1887,765.625,765.625,0.285875,571.75,0.0101229,20.2458,8.6386,17277.2,311.082,-1.22542,-2.23365e-11,0.283244,2.36641,47236.6
112,0,0.001,7.80362,2000,5.34768,5.07042,3.62179,5.65886,600.488,589.707,2161.76,2122.95,2.40625,2369.45,17.5672,34.3939,765.625,765.625,0.288838,577.676,0.0103436,20.6872,8.83024,17660.5,304.75,-1.14746,-1.35765e-11,0.296561,2.25186,47609.1
113,0,0.001,7.85039,2000,5.80241,5.51733,3.57676,6.12051,614.793,602.527,2213.25,2169.1,4.78906,2530.16,10.857,27.0008,765.625,765.625,0.289291,578.582,0.0107553,21.5105,8.44901,16898,311.863,-1.26733,-1.20814e-11,0.275274,2.32099,48007.3
114,0,0.001,8.85632,2000,5.84176,5.56889,3.54322,6.14483,612.68,598.91,2205.65,2156.08,6.05469,2507.92,11.595,27.83,765.625,765.625,0.284318,568.637,0.00953068,19.0614,8.47814,16956.3,310.863,-1.16394,-2.72313e-11,0.272084,2.35978,48423.3
115,0,0.001,8.60229,2000,5.88556,5.60427,3.56475,6.19827,612.148,598.785,2203.73,2155.63,5.86719,2521.63,11.9152,27.9823,765.625,765.625,0.284725,569.449,0.00952585,19.0517,8.39868,16797.4,310.59,-1.15216,-2.57299e-11,0.27069,2.23954,48812.9
116,0,0.001,7.73339,2000,5.81998,5.55353,3.5352,6.11539,613.273,598.953,2207.78,2156.23,6.53906,2537.92,11.181,27.5659,765.625,765.625,0.283129,566.258,0.00908015,18.1603,8.54553,17091.1,311.137,-1.13543,1.72513e-11,0.263075,2.22513,49189
117,0,0.001,7.73343,2000,5.86558,5.58387,3.56947,6.17914,615.016,602.539,2214.06,2169.14,5.21094,2540.87,10.8961,26.9832,765.625,765.625,0.288242,576.484,0.0102312,20.4624,8.40894,16817.9,312.09,-1.22164,2.72263e-11,0.264202,2.31357,49582.3
118,0,0.001,8.75397,2000,5.85202,5.56827,3.5663,6.16834,614.133,601.355,2210.88,2164.88,5.33594,2527.02,11.1206,27.2365,765.625,765.625,0.287338,574.676,0.00991997,19.8399,8.4297,16859.4,311.613,-1.18848,-3.12106e-11,0.261453,2.93388,49998.4
119,0,0.001,9.04683,2000,5.72172,5.42759,3.58611,6.05147,611.453,600.848,2201.23,2163.05,3.52344,2549.46,12.7603,28.8647,765.625,765.625,0.291615,583.23,0.0107309,21.4618,8.44913,16898.2,310.305,-1.22654,-2.11581e-11,0.269956,2.19765,50417.7
120,0,0.001,7.7293,2000,5.7453,5.48449,3.51103,6.03425,610.066,595.816,2196.24,2144.94,6.07031,2508.17,12.3717,29.0324,765.625,765.625,0.282732,565.465,0.00854591,17.0918,8.68077,17361.5,309.531,-1.04636,6.68113e-12,0.263294,2.6777,50823.6
121,0,0.001,7.60017,2000,5.86901,5.57808,3.55688,6.19394,613.988,602.164,2210.36,2167.79,4.57031,2544.98,11.2666,27.2302,765.625,765.625,0.289656,579.312,0.0102122,20.4245,8.35959,16719.2,311.531,-1.20027,3.15769e-11,0.259693,2.55509,51229.8
122,0,0.001,8.34092,2000,5.76928,5.47112,3.57902,6.10384,611.977,600.969,2203.12,2163.49,3.85156,2530.35,12.4592,28.4897,765.625,765.625,0.290855,581.711,0.0103491,20.6981,8.41004,16820.1,310.562,-1.1924,-2.1312e-11,0.265698,2.44802,51626.2
123,0,0.001,8.99647,2000,5.81126,5.54494,3.51317,6.10684,612.457,597.918,2204.85,2152.5,6.64062,2536.5,11.5832,28.0693,765.625,765.625,0.282357,564.715,0.00837728,16.7546,8.59501,17190,310.754,-1.06356,-1.78042e-11,0.25528,2.12992,52048.4
124,0,0.001,7.98285,2000,5.87677,5.58078,3.56535,6.20781,614.719,603.184,2212.99,2171.46,4.5625,2568.58,11.1552,27.0962,765.625,765.625,0.290186,580.371,0.0101331,20.2662,8.35192,16703.8,311.902,-1.19618,-1.11799e-11,0.259369,2.47966,52450.5
125,0,0.001,7.68112,2000,5.78207,5.48757,3.56115,6.11182,612.363,601.723,2204.51,2166.2,3.36719,2518.59,12.1024,28.1894,765.625,765.625,0.292443,584.887,0.0104674,20.9348,8.43363,16867.3,310.73,-1.18696,2.56634e-11,0.263674,2.35387,52858
126,0,0.001,7.79149,2000,5.87214,5.57755,3.56021,6.20153,615.805,603.965,2216.9,2174.27,4.46094,2547.75,10.2972,26.2034,765.625,765.625,0.29083,581.66,0.0101674,20.3348,8.33632,16672.6,312.352,-1.19774,-2.74799e-12,0.25752,2.29755,53250.6
127,0,0.001,9.03286,2000,5.583,5.28941,3.59555,5.91322,605.621,595.359,2180.24,2143.29,2.64844,2475.4,15.0377,31.3587,765.625,765.625,0.291059,582.117,0.00982639,19.6528,8.57126,17142.5,307.293,-1.09459,-6.73754e-12,0.272379,2.31871,53667.2
128,0,0.001,8.45788,2000,5.71811,5.41999,3.5736,6.0528,608.453,597.43,2190.43,2150.75,3.39062,2491,13.9956,30.1014,765.625,765.625,0.290238,580.477,0.00968095,19.3619,8.4542,16908.4,308.805,-1.08131,9.38291e-12,0.267966,3.83629,54057.9
129,0,0.001,7.84315,2000,5.25949,4.97966,3.59016,5.57421,590.148,579.715,2124.53,2086.97,1.83594,2372.58,21.8745,38.8253,765.625,765.625,0.285268,570.535,0.00799558,15.9912,8.90232,17804.6,299.559,-0.817029,5.72143e-12,0.288609,2.42742,54444.9
130,0,0.001,7.6352,2000,5.68105,5.37728,3.59219,6.02295,606.695,596.941,2184.1,2148.99,2.65625,2500.88,14.8276,30.8363,765.625,765.625,0.29183,583.66,0.00987601,19.752,8.41635,16832.7,307.926,-1.09523,7.56866e-12,0.262725,2.31503,54826.5
131,0,0.001,8.79014,2000,5.78877,5.48646,3.55868,6.12834,611.383,600.68,2200.98,2162.45,3.55469,2506.03,12.5472,28.483,765.625,765.625,0.291453,582.906,0.00987404,19.7481,8.36613,16732.3,310.219,-1.13245,1.69734e-11,0.258112,2.40662,55238.3
132,0,0.001,8.76915,2000,5.75775,5.45463,3.57881,6.09851,611.445,601.23,2201.2,2164.43,2.79688,2500.33,12.5706,28.502,765.625,765.625,0.293623,587.246,0.0102756,20.5511,8.36854,16737.1,310.258,-1.15807,2.31775e-11,0.255706,2.5237,55646
133,0,0.001,7.57669,2000,5.78782,5.48332,3.59402,6.13003,611.398,601.348,2201.03,2164.85,3.14062,2531.05,12.747,28.5813,765.625,765.625,0.292822,585.645,0.0100224,20.0448,8.31916,16638.3,310.254,-1.13829,-2.90331e-11,0.247794,2.2005,56025.6
134,0,0.001,7.74745,2000,5.70299,5.39862,3.59706,6.04556,607.992,598.133,2188.77,2153.28,2.74219,2515.29,14.2109,30.1861,765.625,765.625,0.292211,584.422,0.00971378,19.4276,8.39635,16792.7,308.605,-1.0948,2.51554e-11,0.250381,2.55508,56400.1
135,0,0.001,8.38376,2000,5.72732,5.42281,3.60677,6.06976,608.789,598.98,2191.64,2156.33,2.74219,2525.32,13.9424,29.8202,765.625,765.625,0.292635,585.27,0.00976595,19.5319,8.34605,16692.1,308.977,-1.09461,1.84742e-11,0.247738,2.3975,56798.1
136,0,0.001,9.02862,2000,5.93445,5.63277,3.57933,6.27246,616.098,604.988,2217.95,2177.96,4.45312,2581.04,10.5724,26.2321,765.625,765.625,0.291361,582.723,0.00963417,19.2683,8.21448,16429,312.59,-1.13603,4.56489e-11,0.236067,2.33994,57212.8
137,0,0.001,8.27973,2000,5.91445,5.61437,3.57607,6.25054,616.25,604.617,2218.5,2176.62,4.50781,2555.07,10.2238,25.9436,765.625,765.625,0.291039,582.078,0.00951869,19.0374,8.24491,16489.8,312.59,-1.12353,-2.46703e-11,0.239877,2.3167,57611.4
138,0,0.001,7.60347,2000,5.87041,5.56203,3.59463,6.21683,612.355,601.766,2204.48,2166.36,3.67188,2541.46,12.4205,28.0732,765.625,765.625,0.291703,583.406,0.00951938,19.0388,8.22356,16447.1,310.719,-1.10422,-1.36418e-11,0.240389,2.46621,57975.5
139,0,0.001,7.55836,2000,5.82411,5.51583,3.6149,6.17082,610.32,600.348,2197.15,2161.25,3.10156,2525.24,13.3642,29.0302,765.625,765.625,0.29242,584.84,0.00954746,19.0949,8.23616,16472.3,309.734,-1.08403,-1.27013e-11,0.237904,2.3343,58357.5
140,0,0.001,8.70356,2000,5.94773,5.65249,3.58217,6.27724,615.992,604.688,2217.57,2176.88,4.53906,2581.69,10.5423,26.2245,765.625,765.625,0.290996,581.992,0.00931207,18.6241,8.21656,16433.1,312.562,-1.10644,-4.85281e-12,0.229757,2.5287,58777.1
141,0,0.001,8.98271,2000,5.8865,5.58351,3.57385,6.22636,615.117,604.004,2214.42,2174.41,4.17188,2573.55,10.7991,26.5817,765.625,765.625,0.291572,583.145,0.00936513,18.7303,8.28136,16562.7,312.172,-1.09824,-8.57091e-12,0.235472,2.28359,59199
142,0,0.001,8.32784,2000,5.70878,5.40618,3.58755,6.04922,610.535,601.059,2197.93,2163.81,2.63281,2536,13.1648,29.1711,765.625,765.625,0.293947,587.895,0.00969662,19.3932,8.41025,16820.5,309.875,-1.10068,-1.71584e-11,0.240657,2.23034,59602.6
143,0,0.001,7.60355,2000,5.8706,5.57117,3.57027,6.20605,616.418,605.504,2219.1,2179.81,3.9375,2560.02,10.3098,26.1949,765.625,765.625,0.292908,585.816,0.00959892,19.1978,8.32728,16654.6,312.734,-1.12618,3.15975e-11,0.232249,2.57444,59990.1
144,0,0.001,8.21697,2000,5.83909,5.54611,3.54242,6.16693,617.469,606.457,2222.89,2183.25,3.99219,2580.13,9.66293,25.7335,765.625,765.625,0.293248,586.496,0.00964649,19.293,8.41506,16830.1,313.27,-1.1374,4.62577e-12,0.2366,2.8097,60382.9
145,0,0.001,9.13044,2000,5.78681,5.50481,3.52725,6.10151,616.082,603.996,2217.9,2174.39,4.45312,2504.99,10.1526,26.4429,765.625,765.625,0.290865,581.73,0.00895724,17.9145,8.51739,17034.8,312.586,-1.0714,7.25439e-12,0.235412,2.3497,60801.4
146,0,0.001,8.43534,2000,5.7892,5.51487,3.52591,6.09479,615.844,603.141,2217.04,2171.31,4.97656,2525.12,10.415,26.8504,765.625,765.625,0.289129,578.258,0.00848537,16.9707,8.57913,17158.3,312.367,-1.03288,-1.46104e-11,0.229595,2.43157,61209.8
147,0,0.001,7.7225,2000,5.84411,5.5622,3.54644,6.15845,617.082,604.504,2221.5,2176.21,5.0625,2546.08,9.92857,26.119,765.625,765.625,0.289596,579.191,0.00859931,17.1986,8.46311,16926.2,313.059,-1.05219,1.08268e-11,0.229483,2.4423,61622.4
148,0,0.001,7.71576,2000,5.81684,5.51826,3.58043,6.15171,615.426,604.426,2215.53,2175.93,3.80469,2552.49,10.5667,26.558,765.625,765.625,0.292701,585.402,0.00925541,18.5108,8.38663,16773.3,312.242,-1.08893,-8.98309e-12,0.233488,3.67137,62003.2
149,0,0.001,8.37313,2000,5.93564,5.63101,3.57268,6.2773,616.621,605.062,2219.84,2178.22,4.32812,2528.06,10.1382,25.8565,765.625,765.625,0.291711,583.422,0.00898925,17.9785,8.2468,16493.6,312.809,-1.06688,-2.59647e-13,0.230397,2.22065,62414.8
150,0,0.001,9.05548,2000,5.84277,5.53977,3.56689,6.18277,615.125,604.5,2214.45,2176.2,3.57812,2554.89,10.7863,26.6849,765.625,765.625,0.293305,586.609,0.00928152,18.563,8.34162,16683.2,312.078,-1.07977,2.01624e-11,0.230186,2.50762,62846.2
151,0,0.001,8.95401,2000,5.89559,5.6036,3.55723,6.22165,617.434,605.527,2222.76,2179.9,4.75,2553.1,9.65065,25.5986,765.625,765.625,0.290889,581.777,0.00872859,17.4572,8.34932,16698.6,313.293,-1.05839,-7.91675e-12,0.225085,2.40442,63283.5
152,0,0.001,7.94877,2000,5.89847,5.60958,3.55123,6.22097,617.324,605.047,2222.37,2178.17,5.10938,2570.9,9.59349,25.5883,765.625,765.625,0.28975,579.5,0.00841638,16.8328,8.36895,16737.9,313.16,-1.02961,3.74621e-12,0.220109,2.46309,63707.5
153,0,0.001,7.64621,2000,5.88385,5.58064,3.57911,6.22407,616.723,605.344,2220.2,2179.24,4.21094,2592.66,9.8942,25.7872,765.625,765.625,0.292145,584.289,0.00890041,17.8008,8.33615,16672.3,312.848,-1.0598,-5.9952e-13,0.221728,2.66391,64106.5
154,0,0.001,8.21187,2000,5.83262,5.53165,3.58851,6.17014,616.012,605.16,2217.64,2178.58,3.67969,2553.51,10.3972,26.3108,765.625,765.625,0.293381,586.762,0.00910663,18.2133,8.34875,16697.5,312.578,-1.07734,-2.40779e-11,0.220686,2.29139,64524.8
155,0,0.001,8.91314,2000,5.82193,5.51882,3.59337,6.1623,615.297,605.148,2215.07,2178.53,3.13281,2563.62,10.7992,26.7135,765.625,765.625,0.294742,589.484,0.00935728,18.7146,8.35192,16703.8,312.223,-1.08323,-1.11298e-11,0.219599,4.7433,64938
156,0,0.001,8.87689,2000,5.88781,5.58905,3.58225,6.22225,617.555,606.621,2223.2,2183.84,4.11719,2601.99,9.6522,25.5167,765.625,765.625,0.293018,586.035,0.00895247,17.9049,8.31446,16628.9,313.402,-1.06823,-1.96844e-12,0.215972,3.35358,65350.8
157,0,0.001,7.87054,2000,5.88691,5.59843,3.57195,6.20889,618.863,606.875,2227.91,2184.75,4.71875,2557.58,9.13634,25.1074,765.625,765.625,0.291641,583.281,0.00859793,17.1959,8.35692,16713.8,313.965,-1.047,5.7442e-12,0.21093,4.06481,65736
158,0,0.001,7.92116,2000,5.85176,5.57214,3.57054,6.16327,617.219,604.293,2221.99,2175.45,5.5625,2546.8,9.87435,26.0629,765.625,765.625,0.28824,576.48,0.00773858,15.4772,8.45711,16914.2,313.137,-0.972208,-2.42928e-12,0.208684,3.06991,66131.4
159,0,0.001,8.84095,2000,5.92123,5.62551,3.60767,6.25175,618.414,606.762,2226.29,2184.34,4.69531,2575.35,9.25981,25.0601,765.625,765.625,0.291643,583.285,0.00849845,16.9969,8.27581,16551.6,313.723,-1.03459,-1.90077e-11,0.204869,2.43248,66559.6
160,0,0.001,9.23449,2000,5.8236,5.52199,3.62589,6.16209,615.344,604.891,2215.24,2177.61,3.21094,2523.23,10.8671,26.7563,765.625,765.625,0.294418,588.836,0.0089841,17.9682,8.3371,16674.2,312.254,-1.0424,2.62286e-11,0.206761,5.39669,66990.4
161,0,0.001,7.95447,2000,5.78647,5.48898,3.62307,6.11988,615.25,604.539,2214.9,2176.34,3.35938,2500.94,10.7439,26.7585,765.625,765.625,0.293871,587.742,0.00882903,17.6581,8.39728,16794.6,312.164,-1.01839,1.48712e-11,0.206879,3.22192,67374.3
162,0,0.001,7.75934,2000,5.85941,5.55997,3.60893,6.19506,616.73,605.855,2220.23,2181.08,3.65625,2541.97,9.99666,25.8888,765.625,765.625,0.293787,587.574,0.00881351,17.627,8.33157,16663.1,312.855,-1.03691,3.04103e-11,0.203399,2.36933,67766.3
163,0,0.001,8.33883,2000,5.86164,5.55592,3.60642,6.20502,616.191,605.66,2218.29,2180.38,3.42969,2564.55,10.3475,26.1594,765.625,765.625,0.294256,588.512,0.00887366,17.7473,8.29919,16598.4,312.543,-1.03782,7.04899e-12,0.204369,2.83386,68184.3
164,0,0.001,9.30306,2000,5.93366,5.63993,3.58029,6.26203,619.07,606.945,2228.65,2185,4.82031,2552.49,8.71716,24.558,765.625,765.625,0.291422,582.844,0.00824434,16.4887,8.29493,16589.9,314.07,-1.00698,1.14564e-11,0.200918,2.39646,68627.2
165,0,0.001,8.71838,2000,5.92632,5.62892,3.57537,6.25913,618.711,607.246,2227.36,2186.09,4.60938,2579.93,9.13447,24.9452,765.625,765.625,0.2921,584.199,0.00835109,16.7022,8.28366,16567.3,313.93,-1.01901,1.32611e-11,0.200696,2.57094,69043.3
166,0,0.001,7.81624,2000,5.90066,5.59962,3.57315,6.2379,617.812,607.133,2224.12,2185.68,3.53906,2562.79,9.54331,25.4005,765.625,765.625,0.294719,589.438,0.0088999,17.7998,8.31184,16623.7,313.387,-1.04401,1.44818e-12,0.201626,2.25833,69411.8
167,0,0.001,7.73445,2000,5.85179,5.54834,3.5978,6.19249,616.156,605.758,2218.16,2180.73,3.35156,2532.32,10.296,26.137,765.625,765.625,0.2945,589,0.00877295,17.5459,8.31407,16628.1,312.613,-1.02631,4.02393e-12,0.200088,2.4022,69817.6
168,0,0.001,8.85215,2000,5.84381,5.56694,3.55182,6.15196,617.691,605.203,2223.69,2178.73,5.26562,2588.17,9.52257,25.7795,765.625,765.625,0.289438,578.875,0.00754173,15.0835,8.48744,16974.9,313.461,-0.943214,-1.89676e-11,0.197224,2.31243,70250.6
169,0,0.001,9.22865,2000,5.88107,5.59032,3.57382,6.20598,619.219,607.379,2229.19,2186.56,4.47656,2531.01,8.88347,24.8869,765.625,765.625,0.292498,584.996,0.00832236,16.6447,8.37621,16752.4,314.18,-1.01368,-2.66189e-12,0.19671,4.88465,70684.2
170,0,0.001,8.70267,2000,5.92692,5.62875,3.57616,6.26065,620.094,608.945,2232.34,2192.2,4.29688,2591.42,8.60194,24.4349,765.625,765.625,0.29373,587.461,0.0085794,17.1588,8.29506,16590.1,314.617,-1.03918,-5.04195e-11,0.19606,3.03354,71098.3
171,0,0.001,7.86601,2000,5.88975,5.59142,3.5749,6.2241,619.145,607.641,2228.92,2187.51,4.14844,2533.73,8.83314,24.7815,765.625,765.625,0.293449,586.898,0.00845814,16.9163,8.3565,16713,314.184,-1.01855,-1.54265e-11,0.197531,3.74465,71477.1
172,0,0.001,8.24131,2000,5.83216,5.55646,3.52658,6.13897,616.734,603.469,2220.24,2172.49,5.3125,2497.76,9.63713,26.062,765.625,765.625,0.288453,576.906,0.00714223,14.2845,8.57111,17142.2,312.922,-0.899137,2.96999e-11,0.198143,2.61897,71890.1
173,0,0.001,9.39373,2000,5.83524,5.55578,3.53274,6.14646,616.086,603.441,2217.91,2172.39,5.35938,2551.77,10.1636,26.5184,765.625,765.625,0.288322,576.645,0.00709291,14.1858,8.5423,17084.6,312.633,-0.890387,2.30176e-11,0.198172,4.36928,72353.3
174,0,0.001,9.15969,2000,5.89199,5.59877,3.57898,6.21983,619.105,607.836,2228.78,2188.21,4.33594,2592.41,8.98794,24.9971,765.625,765.625,0.293078,586.156,0.00822378,16.4476,8.3815,16763,314.102,-1.00493,4.13133e-12,0.193171,5.19062,72785.5
175,0,0.001,8.30582,2000,5.9458,5.6466,3.58468,6.28068,619.922,608.43,2231.72,2190.35,4.47656,2564.98,8.504,24.3147,765.625,765.625,0.293023,586.047,0.00822435,16.4487,8.28553,16571.1,314.52,-1.01117,-1.41645e-11,0.189175,4.11798,73187.5
176,0,0.001,7.95844,2000,5.86799,5.5855,3.55699,6.18271,619.18,606.867,2229.05,2184.72,4.84375,2541.9,8.71719,24.8927,765.625,765.625,0.291324,582.648,0.00771293,15.4259,8.45324,16906.5,314.035,-0.972948,1.53863e-11,0.189825,4.39648,73585.9
177,0,0.001,7.46866,2000,5.91515,5.62987,3.56111,6.23299,619.703,607.332,2230.93,2186.4,5.02344,2566.36,8.40398,24.4713,765.625,765.625,0.291107,582.215,0.007656,15.312,8.39945,16798.9,314.402,-0.960549,1.32436e-11,0.187193,2.61429,74001.5
178,0,0.001,7.68224,2000,5.90342,5.61838,3.57137,6.22115,620.012,607.559,2232.04,2187.21,5.17969,2586.11,8.50821,24.6208,765.625,765.625,0.29083,581.66,0.00752902,15.058,8.42112,16842.2,314.547,-0.964866,9.44575e-12,0.184165,2.78148,74430.8
179,0,0.001,7.84541,2000,5.87416,5.57666,3.58628,6.20727,618.961,607.793,2228.26,2188.05,4,2554.5,8.93074,24.9185,765.625,765.625,0.293896,587.793,0.00821162,16.4232,8.37744,16754.9,314.012,-0.98945,-4.31384e-12,0.191158,2.52244,74846.3
