step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
80,0,0.001,13.2991,2000,4.22397,4.22397,3.99937,,550.98,539.004,1983.53,1940.41,0.523438,2040.45,40.0366,59.7971,765.625,765.625,0.268193,536.387,0.0093965,18.793,19.7548,39509.5,559.691,-0.940492,1.89227e-11,0.169847,4.24511,39355.5
81,0,0.001,14.2117,2000,3.94938,3.94938,3.81749,,549.598,535.996,1978.55,1929.59,0.765625,1930.79,40.0417,61.0557,765.625,765.625,0.266084,532.168,0.00867519,17.3504,21.0075,42015.1,558.324,-0.860067,-7.78061e-12,0.167376,3.62897,39897.5
82,0,0.001,13.6751,2000,4.16117,4.16117,3.8899,,554.973,542.691,1997.9,1953.69,0.75,2005.78,38.0939,58.1823,765.625,765.625,0.269471,538.941,0.00971281,19.4256,20.0826,40165.2,563.793,-0.988372,1.00856e-11,0.163779,3.13821,40416.3
83,0,0.001,13.6068,2000,3.92181,3.92181,3.68481,,549.461,535.352,1978.06,1927.27,0.820312,1871.6,40.4849,61.7965,765.625,765.625,0.265625,531.25,0.00849215,16.9843,21.305,42610,558.16,-0.885007,-1.77604e-11,0.156239,3.19237,40904.8
84,0,0.001,13.1204,2000,4.26725,4.26725,3.82915,,561.695,549.109,2022.1,1976.79,0.84375,2000.69,35.2159,55.2586,765.625,765.625,0.272445,544.891,0.010576,21.1519,20.0368,40073.6,570.41,-1.11305,-1.28822e-11,0.161038,2.99018,41377.6
85,0,0.001,12.3221,2000,4.51837,4.51837,4.02898,,555.57,545.52,2000.05,1963.87,0.414062,2105.7,38.3202,56.8563,765.625,765.625,0.271725,543.449,0.0101856,20.3713,18.5313,37062.6,564.391,-1.03924,-1.23971e-11,0.157004,3.07683,41842.2
86,0,0.001,12.6675,2000,4.39944,4.39944,3.91818,,564.914,553.336,2033.69,1992.01,0.632812,2054.23,33.6908,53.0216,765.625,765.625,0.275086,550.172,0.0110175,22.0349,19.3254,38650.8,573.492,-1.1565,-3.1365e-11,0.144549,4.70511,42309.5
87,0,0.001,12.3974,2000,4.55102,4.55102,4.00723,,564.172,553.141,2031.02,1991.31,0.351562,2056.55,34.1971,52.8527,765.625,765.625,0.275691,551.383,0.0111433,22.2866,18.6503,37300.6,572.832,-1.14729,-1.09248e-11,0.141628,2.93899,42766.3
88,0,0.001,12.2461,2000,4.5989,4.5989,3.94376,,570.605,559.559,2054.18,2014.41,0.5625,2055.34,31.2432,49.7996,765.625,765.625,0.278373,556.746,0.0117956,23.5912,18.5512,37102.4,579.238,-1.24825,-7.9075e-12,0.127422,3.01006,43232.7
89,0,0.001,12.0869,2000,4.69414,4.69414,3.96927,,572.699,562.27,2061.72,2024.17,0.507812,2097.43,30.6095,48.8563,765.625,765.625,0.279865,559.73,0.0120812,24.1624,18.2418,36483.6,581.477,-1.28016,-2.13529e-11,0.130204,2.81969,43673.2
90,0,0.001,16.2922,2000,2.73683,2.73683,2.73635,,467.797,444.875,1684.07,1601.55,1.20312,1439.13,74.3514,102.156,765.625,765.625,0.21943,438.859,-0.00606503,-12.1301,27.7942,55588.3,476.484,0.76117,4.53449e-12,0.0683327,3.51498,44251.8
